,addr,busiNm,powerType,stat,statNm
7449,서울특별시 성북구 서경로 31,파워큐브,,9,푸른마을동아아파트
7450,서울특별시 성북구 서경로 31,파워큐브,,9,푸른마을동아아파트
7451,서울특별시 은평구 진관4로 78-7,파워큐브,,9,은평뉴타운상림마을6-1단지
7452,서울특별시 은평구 진관4로 78-7,파워큐브,,9,은평뉴타운상림마을6-1단지
7453,서울특별시 도봉구 도봉로136가길 68,파워큐브,,9,창동금호어울림아파트
7454,서울특별시 도봉구 도봉로136가길 68,파워큐브,,9,창동금호어울림아파트
7455,서울특별시 도봉구 도봉로136가길 68,파워큐브,,9,창동금호어울림아파트
7456,서울특별시 도봉구 도봉로136가길 68,파워큐브,,9,창동금호어울림아파트
7457,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7458,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7459,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7460,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7461,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7462,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7463,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7464,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7465,서울특별시 동작구 사당로2가길 102,파워큐브,,9,사당자이아파트
7466,서울특별시 송파구 백제고분로 405,파워큐브,,9,빠른병원
7467,서울특별시 송파구 백제고분로 405,파워큐브,,9,빠른병원
7468,서울특별시 금천구 시흥대로152길 25,파워큐브,,9,독산신도브래뉴아파트
7469,서울특별시 금천구 시흥대로152길 25,파워큐브,,9,독산신도브래뉴아파트
7470,서울특별시 금천구 시흥대로152길 25,파워큐브,,9,독산신도브래뉴아파트
7471,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7472,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7473,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7474,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7475,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7476,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7477,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7478,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7479,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7480,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트2단지
7481,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7482,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7483,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7484,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7485,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7486,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7487,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7488,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7489,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7490,서울특별시 송파구 올림픽로 435,파워큐브,,9,파크리오아파트1단지
7491,서울특별시 서초구 서초중앙로 69,파워큐브,,9,서초르네상스빌딩
7492,서울특별시 중랑구 숙선옹주로9길 25,파워큐브,,9,(지원취소) 묵동세방아파트
7493,서울특별시 중랑구 숙선옹주로9길 25,파워큐브,,9,(지원취소) 묵동세방아파트
7494,서울특별시 중랑구 숙선옹주로9길 25,파워큐브,,9,(지원취소) 묵동세방아파트
7495,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7496,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7497,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7498,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7499,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7500,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7501,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7502,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7503,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7504,서울특별시 서초구 고무래로 89,파워큐브,,9,반포써밋아파트
7505,서울특별시 강남구 봉은사로105길 12-7,파워큐브,,9,풍림2차아파트
7506,서울특별시 강남구 봉은사로105길 12-7,파워큐브,,9,풍림2차아파트
7507,서울특별시 강남구 봉은사로105길 12-7,파워큐브,,9,풍림2차아파트
7508,서울특별시 노원구 마들로5길 25,파워큐브,,2,녹천역두산위브
7509,서울특별시 노원구 마들로5길 25,파워큐브,,5,녹천역두산위브
7510,서울특별시 노원구 마들로5길 25,파워큐브,,2,녹천역두산위브
7511,서울특별시 노원구 마들로5길 25,파워큐브,,3,녹천역두산위브
7512,서울특별시 노원구 마들로5길 25,파워큐브,,2,녹천역두산위브
7513,서울특별시 노원구 마들로5길 25,파워큐브,,2,녹천역두산위브
7514,서울특별시 노원구 마들로5길 25,파워큐브,,2,녹천역두산위브
7515,서울특별시 노원구 마들로5길 25,파워큐브,,2,녹천역두산위브
7516,서울특별시 노원구 월계로45가길 89,파워큐브,,9,월계청백3단지아파트
7517,서울특별시 노원구 월계로45가길 89,파워큐브,,9,월계청백3단지아파트
7518,서울특별시 노원구 월계로45가길 89,파워큐브,,9,월계청백3단지아파트
7519,서울특별시 노원구 월계로45가길 89,파워큐브,,9,월계청백3단지아파트
7520,서울특별시 노원구 월계로45가길 89,파워큐브,,9,월계청백3단지아파트
7521,서울특별시 노원구 월계로45가길 89,파워큐브,,9,월계청백3단지아파트
7522,서울특별시 마포구 방울내로9안길 57,파워큐브,,5,동원데자뷰아파트
7523,서울특별시 마포구 방울내로9안길 57,파워큐브,,2,동원데자뷰아파트
7524,서울특별시 강동구 아리수로94길 72,파워큐브,,2,강일리버파크8단지아파트
7525,서울특별시 강동구 아리수로97길 19,파워큐브,,2,강일리버파크4단지아파트
7526,서울특별시 강동구 아리수로97길 19,파워큐브,,1,강일리버파크4단지아파트
7527,서울특별시 강동구 아리수로97길 19,파워큐브,,1,강일리버파크4단지아파트
7528,서울특별시 강동구 아리수로97길 19,파워큐브,,3,강일리버파크4단지아파트
7529,서울특별시 강동구 아리수로97길 19,파워큐브,,2,강일리버파크4단지아파트
7530,서울특별시 영등포구 당산로30길 14,파워큐브,,2,㈜대우건설/대우로얄프라임
7531,서울특별시 송파구 올림픽로 435,파워큐브,,2,파크리오아파트3단지
7532,서울특별시 송파구 올림픽로 435,파워큐브,,3,파크리오아파트3단지
7533,서울특별시 송파구 올림픽로 435,파워큐브,,2,파크리오아파트3단지
7534,서울특별시 송파구 올림픽로 435,파워큐브,,2,파크리오아파트3단지
7535,서울특별시 송파구 올림픽로 435,파워큐브,,2,파크리오아파트3단지
7536,서울특별시 송파구 올림픽로 435,파워큐브,,2,파크리오아파트3단지
7537,서울특별시 송파구 올림픽로 435,파워큐브,,2,파크리오아파트3단지
7538,서울특별시 송파구 올림픽로 435,파워큐브,,3,파크리오아파트3단지
7539,서울특별시 송파구 올림픽로 435,파워큐브,,2,파크리오아파트3단지
7540,서울특별시 송파구 올림픽로 435,파워큐브,,3,파크리오아파트3단지
7541,서울특별시 광진구 광나루로 545,파워큐브,,2,래미안파크스위트
7542,서울특별시 광진구 광나루로 545,파워큐브,,2,래미안파크스위트
7543,서울특별시 광진구 광나루로 545,파워큐브,,2,래미안파크스위트
7544,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7545,서울특별시 영등포구 가마산로 426,파워큐브,,3,신길센트럴아이파크
7546,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7547,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7548,서울특별시 영등포구 가마산로 426,파워큐브,,3,신길센트럴아이파크
7549,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7550,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7551,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7552,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7553,서울특별시 영등포구 가마산로 426,파워큐브,,2,신길센트럴아이파크
7554,서울특별시 마포구 백범로31길 21,파워큐브,,2,서울시복지재단
7555,서울특별시 마포구 월드컵북로 39,파워큐브,,2,삼익플라주서교1차
7556,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7557,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7558,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7559,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7560,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7561,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7562,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7563,서울특별시 노원구 덕릉로118길 29,파워큐브,,2,상계불암현대아파트
7564,서울특별시 강남구 광평로 295,파워큐브,,2,사이룩스오피스텔 건물관리위원회
7565,서울특별시 강남구 광평로 295,파워큐브,,3,사이룩스오피스텔 건물관리위원회
7566,서울특별시 강남구 광평로 295,파워큐브,,2,사이룩스오피스텔 건물관리위원회
7567,서울특별시 강남구 광평로 295,파워큐브,,2,사이룩스오피스텔 건물관리위원회
7568,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7569,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7570,서울특별시 강서구 마곡중앙5로 6,파워큐브,,3,마곡나루보타닉푸르지오시티관리단
7571,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7572,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7573,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7574,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7575,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7576,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7577,서울특별시 강서구 마곡중앙5로 6,파워큐브,,2,마곡나루보타닉푸르지오시티관리단
7578,서울특별시 서초구 서초중앙로 188,파워큐브,,3,아크로비스타입주자대표회의-1
7579,서울특별시 서초구 서초중앙로 188,파워큐브,,3,아크로비스타입주자대표회의-1
7580,서울특별시 서초구 서초중앙로 188,파워큐브,,5,아크로비스타입주자대표회의-1
7581,서울특별시 서초구 서초중앙로 188,파워큐브,,5,아크로비스타입주자대표회의-1
7582,서울특별시 서초구 서초중앙로 188,파워큐브,,2,아크로비스타입주자대표회의-1
7583,서울특별시 서초구 서초중앙로 188,파워큐브,,2,아크로비스타입주자대표회의-1
7584,서울특별시 서초구 서초중앙로 188,파워큐브,,2,아크로비스타입주자대표회의-1
7585,서울특별시 서초구 서초중앙로 188,파워큐브,,2,아크로비스타입주자대표회의-2
7586,서울특별시 서초구 청계산로7길 43,파워큐브,,2,서초포레스타5단지입주자대표회의
7587,서울특별시 서초구 청계산로7길 43,파워큐브,,2,서초포레스타5단지입주자대표회의
7588,서울특별시 서초구 청계산로7길 43,파워큐브,,2,서초포레스타5단지입주자대표회의
