시군구,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일
서울특별시 송파구 마천동,우방아파트,79.31,202102,17,86000 ,14,2002,성내천로 211,
서울특별시 송파구 마천동,우방아파트,79.07,202102,20,93000 ,15,2002,성내천로 211,
서울특별시 송파구 마천동,우방아파트,79.07,202103,2,84500 ,12,2002,성내천로 211,
서울특별시 송파구 문정동,건영1,84.39,202101,8,140000 ,15,1996,새말로8길 12,
서울특별시 송파구 문정동,건영1,84.39,202102,5,142500 ,3,1996,새말로8길 12,
서울특별시 송파구 문정동,건영1,77.68,202103,4,126000 ,15,1996,새말로8길 12,
서울특별시 송파구 문정동,문정래미안,84.96,202102,22,147000 ,21,2004,문정로 83,
서울특별시 송파구 문정동,문정푸르지오,84.86,202101,16,138000 ,4,1999,문정로 55,
서울특별시 송파구 문정동,올림픽훼밀리타운,84.705,202101,6,172000 ,10,1988,중대로 24,
서울특별시 송파구 문정동,올림픽훼밀리타운,84.751,202101,8,180000 ,13,1988,중대로 24,
서울특별시 송파구 문정동,올림픽훼밀리타운,84.751,202101,13,187000 ,3,1988,중대로 24,
서울특별시 송파구 문정동,올림픽훼밀리타운,84.705,202101,18,183500 ,8,1988,중대로 24,
서울특별시 송파구 문정동,올림픽훼밀리타운,84.705,202101,23,184000 ,5,1988,중대로 24,
서울특별시 송파구 문정동,올림픽훼밀리타운,84.705,202103,1,190000 ,13,1988,중대로 24,
서울특별시 송파구 문정동,올림픽훼밀리타운,84.705,202103,9,192500 ,3,1988,중대로 24,
서울특별시 송파구 문정동,주성아트빌,84.95,202102,14,37500 ,3,2002,송파대로20길 12,
서울특별시 송파구 문정동,파크하비오,84.9648,202101,2,153000 ,12,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9725,202101,16,160000 ,7,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9072,202101,23,146000 ,1,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9342,202101,29,157500 ,6,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9725,202102,2,157500 ,5,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9342,202102,6,162000 ,15,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9648,202103,6,145000 ,1,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9648,202103,6,157000 ,19,2016,송파대로 111,
서울특별시 송파구 문정동,파크하비오,84.9072,202103,11,184500 ,15,2016,송파대로 111,
서울특별시 송파구 문정동,현대,71.52,202102,21,80000 ,6,1991,송이로34길 26,
서울특별시 송파구 방이동,방이금호어울림,84.3,202102,16,118500 ,2,2001,위례성대로8길 28,
서울특별시 송파구 방이동,신동아타워,80.13,202102,9,74500 ,9,1995,오금로11길 33,
서울특별시 송파구 방이동,올림픽선수기자촌1단지,83.06,202101,9,203000 ,13,1988,양재대로 1218,
서울특별시 송파구 방이동,올림픽선수기자촌2단지,83.06,202101,4,184000 ,2,1988,양재대로 1218,
서울특별시 송파구 방이동,올림픽선수기자촌2단지,83.06,202101,6,205000 ,1,1988,양재대로 1218,
서울특별시 송파구 방이동,올림픽선수기자촌2단지,83.06,202102,2,203000 ,10,1988,양재대로 1218,
서울특별시 송파구 방이동,올림픽선수기자촌2단지,83.06,202102,18,206000 ,14,1988,양재대로 1218,
서울특별시 송파구 방이동,올림픽선수기자촌3단지,83.06,202102,20,200000 ,23,1988,양재대로 1218,
서울특별시 송파구 방이동,은성아파트,80.09,202103,17,50000 ,3,2001,오금로19길 33,
서울특별시 송파구 방이동,코오롱아파트,84.95,202101,13,148000 ,8,1991,오금로31길 28,
서울특별시 송파구 방이동,코오롱아파트,84.95,202102,18,152000 ,13,1991,오금로31길 27,
서울특별시 송파구 방이동,한양3,84.92,202101,27,150000 ,10,1985,양재대로 1089,
서울특별시 송파구 방이동,한양3,84.92,202102,1,165000 ,12,1985,양재대로 1089,
서울특별시 송파구 삼전동,하늘공원(69-5),83.52,202102,21,60000 ,2,2006,삼학사로1길 40,
서울특별시 송파구 삼전동,현대1,80.01,202101,7,103000 ,2,1989,백제고분로22길 39,
서울특별시 송파구 송파동,금강KCC,84.99,202102,3,115000 ,5,2003,송이로 27-1,
서울특별시 송파구 송파동,래미안송파파인탑,71.73,202101,15,160000 ,15,2012,오금로32길 31,
서울특별시 송파구 송파동,래미안송파파인탑,71.73,202101,23,154000 ,8,2012,오금로32길 31,
서울특별시 송파구 송파동,래미안송파파인탑,71.76,202102,5,155000 ,3,2012,오금로32길 31,
서울특별시 송파구 송파동,성지,84.92,202101,14,120000 ,6,1992,송이로12길 11,
서울특별시 송파구 송파동,성지,66.18,202101,18,108000 ,6,1992,송이로12길 11,
서울특별시 송파구 송파동,성지,84.92,202101,19,119000 ,5,1992,송이로12길 11,
서울특별시 송파구 송파동,성지,84.92,202101,29,143000 ,15,1992,송이로12길 11,
서울특별시 송파구 송파동,성지,84.92,202102,25,81300 ,10,1992,송이로12길 11,20210315
서울특별시 송파구 송파동,현대,84.92,202101,16,124000 ,12,1997,오금로32길 42,
서울특별시 송파구 송파동,호수임광,84.87,202102,20,124500 ,8,1995,송파대로48길 29,
서울특별시 송파구 신천동,장미1,71.2,202101,9,181000 ,11,1979,올림픽로35길 104,
서울특별시 송파구 신천동,진주,81.88,202101,15,218000 ,2,1980,올림픽로 399,
서울특별시 송파구 신천동,진주,71.34,202101,19,217000 ,9,1980,올림픽로 399,
서울특별시 송파구 신천동,진주,71.34,202102,8,222000 ,6,1980,올림픽로 399,20210304
서울특별시 송파구 신천동,진주,81.88,202102,18,240000 ,3,1980,올림픽로 399,
서울특별시 송파구 신천동,파크리오,84.9,202101,5,185000 ,19,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202101,7,213000 ,24,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202101,8,220000 ,16,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202101,9,205000 ,24,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202101,14,214500 ,24,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202101,15,197500 ,12,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202101,16,205000 ,23,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202101,21,208000 ,27,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202101,22,196300 ,3,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202101,26,200000 ,6,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202101,30,220000 ,4,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202102,3,224500 ,15,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202102,5,203000 ,20,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.97,202102,6,238000 ,13,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202102,6,219000 ,18,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202102,10,205000 ,9,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.97,202102,10,229300 ,23,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202102,16,215000 ,19,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.79,202102,23,231000 ,26,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202102,23,213000 ,10,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202102,26,219000 ,36,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202103,13,210000 ,16,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202103,13,222000 ,22,2008,올림픽로 435,
서울특별시 송파구 신천동,파크리오,84.9,202103,20,203800 ,1,2008,올림픽로 435,
서울특별시 송파구 오금동,광남캐스빌,84.58,202102,10,63500 ,8,2009,문정로 261,
서울특별시 송파구 오금동,광남캐스빌,84.44,202103,18,72000 ,8,2009,문정로 261,
서울특별시 송파구 오금동,다성파크뷰,73.4,202102,2,92000 ,3,2002,중대로35길 9,
서울특별시 송파구 오금동,대림,84.91,202101,29,139000 ,5,1988,위례성대로 176,
서울특별시 송파구 오금동,명성화인캐슬,84.89,202103,12,57000 ,3,2003,동남로30길 16,
서울특별시 송파구 오금동,반석블레스빌,83.15,202101,5,95000 ,6,2002,동남로23가길 20,
서울특별시 송파구 오금동,삼성,73.59,202103,6,100000 ,12,1989,문정로 197,
서울특별시 송파구 오금동,상아2차아파트,84.98,202102,4,132000 ,11,1988,오금로 407,
서울특별시 송파구 오금동,상아2차아파트,84.98,202102,27,128000 ,6,1988,오금로 407,
서울특별시 송파구 오금동,송파레미니스,84.82,202101,21,110000 ,7,2017,성내천로 6,
서울특별시 송파구 오금동,아남,71.26,202103,2,104000 ,5,1992,성내천로6길 1-13,
서울특별시 송파구 오금동,오륜파크빌,81.57,202102,10,58400 ,3,2005,양재대로72길 52,
서울특별시 송파구 오금동,우방,84.95,202101,2,89000 ,7,2001,성내천로 87,
서울특별시 송파구 오금동,현대(2-4차),84.98,202101,11,155000 ,7,1984,오금로35길 17,
서울특별시 송파구 오금동,현대백조,78.59,202101,11,125000 ,13,1997,양재대로72길 15,
서울특별시 송파구 오금동,현대백조,78.59,202101,23,118000 ,3,1997,양재대로72길 15,
서울특별시 송파구 잠실동,레이크팰리스,84.82,202101,16,219000 ,16,2006,잠실로 88,
서울특별시 송파구 잠실동,레이크팰리스,84.82,202102,2,210000 ,18,2006,잠실로 88,
서울특별시 송파구 잠실동,레이크팰리스,84.82,202102,27,219800 ,12,2006,잠실로 88,
서울특별시 송파구 잠실동,레이크팰리스,84.82,202102,27,219000 ,8,2006,잠실로 88,
서울특별시 송파구 잠실동,레이크팰리스,84.82,202103,12,218500 ,15,2006,잠실로 88,
서울특별시 송파구 잠실동,리센츠,84.99,202101,8,218500 ,6,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202101,8,228000 ,10,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202101,15,223000 ,23,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202101,15,238800 ,20,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202101,23,235000 ,17,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202101,23,229000 ,21,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202103,3,235000 ,24,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202103,16,230000 ,17,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202103,17,225000 ,9,2008,올림픽로 135,
서울특별시 송파구 잠실동,리센츠,84.99,202103,31,235000 ,23,2008,올림픽로 135,
서울특별시 송파구 잠실동,우성아파트,80.76,202101,2,168000 ,1,1981,올림픽로4길 42,
서울특별시 송파구 잠실동,우성아파트,80.39,202104,6,181000 ,5,1981,올림픽로4길 42,
서울특별시 송파구 잠실동,잠실엘스,84.8,202101,20,237000 ,21,2008,올림픽로 99,
서울특별시 송파구 잠실동,잠실엘스,84.8,202101,30,237000 ,12,2008,올림픽로 99,
서울특별시 송파구 잠실동,잠실엘스,84.8,202102,16,241000 ,14,2008,올림픽로 99,
서울특별시 송파구 잠실동,잠실엘스,84.88,202102,26,210000 ,6,2008,올림픽로 99,
서울특별시 송파구 잠실동,잠실엘스,84.97,202103,6,245000 ,10,2008,올림픽로 99,
서울특별시 송파구 잠실동,잠실엘스,84.8,202103,13,225000 ,24,2008,올림픽로 99,
서울특별시 송파구 잠실동,잠실월드메르디앙,81.04,202103,18,135000 ,2,2005,올림픽로 74,
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202101,7,246600 ,9,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,76.5,202101,8,226300 ,8,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202101,9,248100 ,9,1978,송파대로 567,20210128
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202101,9,248100 ,15,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202101,14,240100 ,8,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.51,202101,19,248100 ,5,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.51,202101,20,230000 ,3,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202101,20,241350 ,2,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,81.75,202101,20,237100 ,4,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,76.5,202101,24,228300 ,15,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202101,25,243100 ,3,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202101,26,257100 ,15,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,81.75,202101,26,233100 ,1,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,76.5,202102,3,243300 ,7,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,81.75,202102,5,227100 ,9,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202102,5,253000 ,2,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,81.75,202102,16,243100 ,12,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,81.75,202102,24,228100 ,6,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.51,202102,25,268100 ,13,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,76.5,202103,3,243300 ,5,1978,송파대로 567,
서울특별시 송파구 잠실동,주공아파트 5단지,82.51,202103,5,268100 ,8,1978,송파대로 567,
서울특별시 송파구 잠실동,트리지움,84.95,202101,5,215000 ,14,2007,잠실로 62,
서울특별시 송파구 잠실동,트리지움,84.83,202101,13,210000 ,18,2007,잠실로 62,
서울특별시 송파구 잠실동,트리지움,84.83,202101,15,215000 ,12,2007,잠실로 62,
서울특별시 송파구 잠실동,트리지움,84.83,202101,16,218000 ,22,2007,잠실로 62,
서울특별시 송파구 잠실동,트리지움,84.95,202101,18,220000 ,16,2007,잠실로 62,
서울특별시 송파구 잠실동,트리지움,84.83,202101,23,218000 ,19,2007,잠실로 62,
서울특별시 송파구 잠실동,트리지움,84.97,202102,22,208000 ,26,2007,잠실로 62,
서울특별시 송파구 잠실동,트리지움,84.83,202103,8,205000 ,2,2007,잠실로 62,
서울특별시 송파구 장지동,송파파인타운11단지,84.94,202102,24,131700 ,1,2007,송파대로8길 58,
서울특별시 송파구 장지동,송파파인타운12단지,84.92,202101,21,148000 ,9,2011,송파대로8길 42,
서울특별시 송파구 장지동,송파파인타운12단지,84.76,202102,17,149000 ,13,2011,송파대로8길 42,
서울특별시 송파구 장지동,송파파인타운13단지,84.9,202101,30,147000 ,2,2011,송파대로8길 10,
서울특별시 송파구 장지동,송파파인타운13단지,84.92,202101,30,155500 ,14,2011,송파대로8길 10,
서울특별시 송파구 장지동,송파파인타운13단지,84.92,202102,18,146500 ,12,2011,송파대로8길 10,
서울특별시 송파구 장지동,송파파인타운13단지,84.92,202103,1,145000 ,5,2011,송파대로8길 10,
서울특별시 송파구 장지동,송파파인타운1단지,84.95,202102,23,134000 ,3,2010,충민로 188,
